ID,User story,LLM,title,Full actor,tokens
A4,"As a defense contractor, I want to develop AI-powered weapons systems that operate with high precision and minimize civilian casualties.",Gemini,APPLICATION OF DRONES WITH ARTIFICIAL INTELLIGENCE FOR MILITARY PURPOSES,defense contractor,22.0
A4,"As a human rights advocate, I want international regulations and ethical guidelines established to prevent the misuse of AI in warfare and ensure accountability for its actions.",Gemini,APPLICATION OF DRONES WITH ARTIFICIAL INTELLIGENCE FOR MILITARY PURPOSES,human rights advocate,29.0
A4,"As a citizen concerned about national security, I want transparency from governments regarding the use of AI in military applications to ensure public trust.",Gemini,APPLICATION OF DRONES WITH ARTIFICIAL INTELLIGENCE FOR MILITARY PURPOSES,citizen concerned about national security,26.0
A4,"As a researcher in international security, I want to collaborate with policymakers and military leaders to develop a framework for responsible and cooperative development of AI for international security purposes.",Gemini,APPLICATION OF DRONES WITH ARTIFICIAL INTELLIGENCE FOR MILITARY PURPOSES,researcher in international security,32.0
A4,"As a military strategist, I want to integrate AI technologies into our defense systems to enhance our capabilities in traditional warfare and manage hybrid threats more effectively.",GPT4,APPLICATION OF DRONES WITH ARTIFICIAL INTELLIGENCE FOR MILITARY PURPOSES,military strategist,29.0
A4,"As a policy maker in international security, I need to collaborate with global partners to establish regulations that govern the use of AI in security to ensure it is used ethically and effectively without compromising global safety.",GPT4,APPLICATION OF DRONES WITH ARTIFICIAL INTELLIGENCE FOR MILITARY PURPOSES,policy maker in international security,39.0
A4,"As a security analyst at an international organization, I want to leverage AI to analyze vast amounts of data quickly and accurately, enabling timely decision-making in crisis situations.",GPT4,APPLICATION OF DRONES WITH ARTIFICIAL INTELLIGENCE FOR MILITARY PURPOSES,security analyst at an international organization,31.0
A4,"As an AI researcher working in defense, I aim to develop AI systems that can autonomously perform complex tasks such as reconnaissance and threat assessment to support military personnel.",GPT4,APPLICATION OF DRONES WITH ARTIFICIAL INTELLIGENCE FOR MILITARY PURPOSES,AI researcher working in defense,31.0
A4,"As a software developer in a tech company specializing in security, I am tasked with designing AI solutions that can predict and neutralize hybrid threats, thereby enhancing both national and international security.",GPT4,APPLICATION OF DRONES WITH ARTIFICIAL INTELLIGENCE FOR MILITARY PURPOSES,software developer in a tech company specializing in security,35.0
A4,"As a government advisor on technology and security, I need to understand the potential risks and benefits of AI in defense to advise on budget allocations and strategic initiatives effectively.",GPT4,APPLICATION OF DRONES WITH ARTIFICIAL INTELLIGENCE FOR MILITARY PURPOSES,government advisor on technology and security,32.0
A4,"As an international cooperation coordinator, I am responsible for facilitating joint AI security projects among multiple countries to ensure shared knowledge and resources enhance global security.",GPT4,APPLICATION OF DRONES WITH ARTIFICIAL INTELLIGENCE FOR MILITARY PURPOSES,international cooperation coordinator,28.0
A4,"As a peacekeeping officer, I want to use AI-driven tools to monitor conflict zones in real-time, helping to manage crises more effectively and protect civilian lives.",GPT4,APPLICATION OF DRONES WITH ARTIFICIAL INTELLIGENCE FOR MILITARY PURPOSES,peacekeeping officer,29.0
A4,"As a security consultant, I need to provide expert analysis on how AI can transform enterprise functions within security agencies, from logistics to real-time operational decision-making.",GPT4,APPLICATION OF DRONES WITH ARTIFICIAL INTELLIGENCE FOR MILITARY PURPOSES,security consultant,29.0
A4,"As a human rights advocate, I am concerned about the implications of AI in warfare and security and seek to promote transparency and accountability in the deployment of AI technologies in these areas.",GPT4,APPLICATION OF DRONES WITH ARTIFICIAL INTELLIGENCE FOR MILITARY PURPOSES,human rights advocate,35.0
A4,"As a military strategist, I want to understand the transformative impact of AI on international security, so that I can develop effective responses to emerging threats and opportunities.",Llama,APPLICATION OF DRONES WITH ARTIFICIAL INTELLIGENCE FOR MILITARY PURPOSES,military strategist,31.0
A4,"As a security expert, I want to identify the potential risks and challenges associated with AI in the security environment, so that I can mitigate them through cooperation and collaboration.",Llama,APPLICATION OF DRONES WITH ARTIFICIAL INTELLIGENCE FOR MILITARY PURPOSES,security expert,33.0
A4,"As a technologist, I want to design and develop drones that can learn and operate autonomously, using AI and GIS, so that I can enhance military capabilities and decision-making.",Llama,APPLICATION OF DRONES WITH ARTIFICIAL INTELLIGENCE FOR MILITARY PURPOSES,technologist,33.0
A4,"As a military commander, I want to leverage AI-powered drones for combat and non-combat operations, so that I can gain a tactical advantage on the ground and improve mission success.",Llama,APPLICATION OF DRONES WITH ARTIFICIAL INTELLIGENCE FOR MILITARY PURPOSES,military commander,33.0
